34.370095,-84.368643,
34.37028467260434,-84.3680215411474,
34.37047434220643,-84.36740007925235,
34.37066400880617,-84.3667786143149,
34.37068002500545,-84.36613698406394,
34.3704601070602,-84.3655371031228,
34.370201205268145,-84.36495310952246,
34.37008317324104,-84.36430920018431,
34.37000715390723,-84.36365598992725,
34.37006601971238,-84.36300147710817,
34.370201719546806,-84.3623597956112,
34.370337416128734,-84.36171811177005,
34.37045685598057,-84.36107269813735,
34.37056177256198,-84.36042397009535,
34.3706978748717,-84.3597824075613,
34.37081660629111,-84.35913786106012,
34.370690149414344,-84.35852078661674,
34.37028440832048,-84.35807830272287,
34.369835907021304,-84.3576962263032,
34.36944320717166,-84.35724787852092,
34.36913328665985,-84.35670121728674,
34.36880306813804,-84.35617966314344,
34.368342073526655,-84.35581986690474,
34.367881077594234,-84.35546007474257,
34.36740141224811,-84.35524302198706,
34.366909334795096,-84.35549291372843,
34.366647675259756,-84.35606069464765,
34.366456874810225,-84.3566572598917,
34.3659289750832,-84.35675848710609,
34.36538067293746,-84.35672246729011,
34.365323775831286,-84.35697912535157,
34.365323775831286,-84.35697912535157,
34.365323775831286,-84.35697912535157,
34.365323775831286,-84.35697912535157,
34.365323775831286,-84.35697912535157,
34.365323775831286,-84.35697912535157,
34.365323775831286,-84.35697912535157,
34.36604799999999,-84.357882,
34.3660609632788,-84.35785281334607,
34.366073926551145,-84.35782362668269,
34.366086889817026,-84.3577944400099,
34.366099853076435,-84.35776525332764,
34.36611281632936,-84.35773606663595,
34.36612577957584,-84.35770687993484,
34.36613874281584,-84.35767769322428,
34.36615170604938,-84.35764850650428,
34.36616466927643,-84.35761931977486,
34.366177632497035,-84.357590133036,
34.36619059571115,-84.35756094628768,
34.366203558918805,-84.35753175952995,
34.36621652212,-84.35750257276275,
34.36622948531472,-84.35747338598615,
34.366242448502966,-84.35744419920009,
34.366255411684755,-84.3574150124046,
34.36626837486006,-84.35738582559968,
34.36628133802889,-84.3573566387853,
34.366294301191274,-84.35732745196151,
34.36630726434717,-84.35729826512828,
34.366320227496615,-84.3572690782856,
34.36633319063958,-84.3572398914335,
34.366346153776085,-84.35721070457194,
34.366359116906104,-84.35718151770095,
34.366372080029656,-84.35715233082053,
34.36638504314674,-84.35712314393068,
34.36638504314674,-84.35712314393068,
34.36638504314674,-84.35712314393068,
34.36638504314674,-84.35712314393068,
34.36638504314674,-84.35712314393068,
